Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Ctch%,Yds,Y/R,TD,1D,Lng,Y/Tgt,R/G,Y/G,Fmb,Tag
431,Alex Armah,CAR,24,FB,16,2,1,1,100.00%,5,5,0,0,5,5,0.1,0.3,0,ArmaAl00
432,Kenjon Barner,2TM,29,RB,9,0,1,1,100.00%,3,3,0,0,3,3,0.1,0.3,1,BarnKe00
433,Victor Bolden,2TM,23,WR,6,0,4,1,25.00%,10,10,0,1,10,2.5,0.2,1.7,0,BoldVi00
434,Tom Brady*,NWE,41,QB,16,16,1,1,100.00%,6,6,0,0,6,6,0.1,0.4,4,BradTo00
435,Drew Brees*,NOR,39,QB,15,15,1,1,100.00%,1,1,0,0,1,1,0.1,0.1,5,BreeDr00
436,Michael Burton,CHI,26,RB,8,1,1,1,100.00%,6,6,0,1,6,6,0.1,0.8,0,BurtMi00
437,Damiere Byrd,CAR,25,WR,8,0,2,1,50.00%,8,8,0,1,8,4,0.1,1,0,ByrdDa00
438,Travaris Cadet,CAR,29,RB,1,0,1,1,100.00%,5,5,0,0,5,5,1,5,0,CadeTr00
439,Derek Carr,OAK,27,QB,16,16,1,1,100.00%,-9,-9,0,0,-9,-9,0.1,-0.6,12,CarrDe02
440,Jehu Chesson,WAS,25,WR,12,0,2,1,50.00%,7,7,0,1,7,3.5,0.1,0.6,0,ChesJe00
441,Sammie Coates,HOU,25,WR,12,0,2,1,50.00%,12,12,0,1,12,6,0.1,1,0,CoatSa00
442,Kirk Cousins,MIN,30,QB,16,16,1,1,100.00%,-1,-1,0,0,-1,-1,0.1,-0.1,9,CousKi00
443,River Cracraft,DEN,24,WR,8,0,2,1,50.00%,44,44,0,1,44,22,0.1,5.5,1,CracRi00
444,Dane Cruikshank,TEN,23,DB,12,0,1,1,100.00%,66,66,1,1,66,66,0.1,5.5,0,CruiDa00
445,Sean Culkin,LAC,25,TE,13,10,1,1,100.00%,24,24,0,1,24,24,0.1,1.8,0,CulkSe00
446,Benny Cunningham,CHI,28,RB,15,0,2,1,50.00%,9,9,0,1,9,4.5,0.1,0.6,0,CunnBe01
447,Chase Daniel,CHI,32,QB,5,2,1,1,100.00%,8,8,0,1,8,8,0.2,1.6,4,DaniCh00
448,Dion Dawkins,BUF,24,LT,16,16,1,1,100.00%,7,7,1,1,7,7,0.1,0.4,0,DawkDi00
449,Taylor Decker,DET,25,LT,16,16,1,1,100.00%,11,11,1,1,11,11,0.1,0.7,0,DeckTa00
450,Gehrig Dieter,KAN,25,WR,4,0,3,1,33.30%,22,22,0,2,22,7.3,0.3,5.5,0,DietGe00
451,George Fant,SEA,26,T,16,7,1,1,100.00%,9,9,0,0,9,9,0.1,0.6,0,FantGe00
452,Matt Flanagan,WAS,23,TE,3,1,1,1,100.00%,14,14,0,1,14,14,0.3,4.7,0,FlanMa00
453,Nick Foles,PHI,29,QB,5,5,1,1,100.00%,10,10,0,1,15,10,0.2,2,4,FoleNi00
454,Shelton Gibson,PHI,24,WR,15,0,3,1,33.30%,48,48,0,1,48,16,0.1,3.2,0,GibsSh00
455,Mike Gillislee,NOR,28,RB,4,0,1,1,100.00%,9,9,0,0,9,9,0.3,2.3,1,GillMi00
456,Justin Hardee,NOR,24,WR,16,0,1,1,100.00%,10,10,0,1,10,10,0.1,0.6,0,HardJu01
457,Keon Hatcher,OAK,24,WR,3,0,2,1,50.00%,8,8,0,0,8,4,0.3,2.7,0,HatcKe00
458,Ryan Hewitt,IND,27,RB,12,2,2,1,50.00%,1,1,1,1,1,0.5,0.1,0.1,0,HewiRy00
459,Darrius Heyward-Bey,PIT,31,WR,14,2,2,1,50.00%,9,9,0,0,9,4.5,0.1,0.6,0,HeywDa00
460,Brian Hill,ATL,23,RB,10,0,2,1,50.00%,9,9,0,0,9,4.5,0.1,0.9,1,HillBr02
461,Jeremy Hill,NWE,26,RB,1,0,1,1,100.00%,6,6,0,0,6,6,1,6,0,HillJe01
462,JJ Jones,2TM,26,WR,4,0,1,1,100.00%,3,3,0,0,3,3,0.3,0.8,2,JoneJJ00
463,Ryan Kelly,IND,25,C,12,12,1,1,100.00%,-4,-4,0,0,-4,-4,0.1,-0.3,1,KellRy00
464,Marcus Kemp,KAN,23,WR,16,0,2,1,50.00%,7,7,0,0,7,3.5,0.1,0.4,0,KempMa00
465,Darvin Kidsy,WAS,23,WR,2,0,2,1,50.00%,8,8,0,1,8,4,0.5,4,0,KidsDa00
466,Allen Lazard,GNB,23,WR,1,0,1,1,100.00%,7,7,0,0,7,7,1,7,0,LazaAl00
467,Khari Lee,BUF,26,TE,2,0,1,1,100.00%,5,5,0,0,5,5,0.5,2.5,0,LeexKh00
468,Andrew Luck*,IND,29,QB,16,16,2,1,50.00%,4,4,0,1,4,2,0.1,0.3,6,LuckAn00
469,Josh Malone,CIN,22,WR,9,0,5,1,20.00%,12,12,0,1,12,2.4,0.1,1.3,0,MaloJo00
470,Marcus Mariota,TEN,25,QB,14,13,1,1,100.00%,21,21,0,1,21,21,0.1,1.5,9,MariMa01
471,Johnny Mundt,LAR,24,TE,10,0,1,1,100.00%,5,5,0,0,5,5,0.1,0.5,0,MundJo00
472,Cam Phillips,BUF,23,WR,2,0,1,1,100.00%,9,9,0,0,9,9,0.5,4.5,0,PhilCa01
473,Spencer Pulley,NYG,25,C,13,9,1,1,100.00%,-2,-2,0,0,-2,-2,0.1,-0.2,0,PullSp00
474,Richard Rodgers,PHI,26,TE,7,0,1,1,100.00%,7,7,0,1,7,7,0.1,1,0,RodgRi00
475,Ben Roethlisberger,PIT,36,QB,16,16,1,1,100.00%,-1,-1,0,0,-1,-1,0.1,-0.1,7,RoetBe00
476,Matt Ryan,ATL,33,QB,16,16,1,1,100.00%,5,5,1,1,5,5,0.1,0.3,10,RyanMa00
477,Matt Schaub,ATL,37,QB,3,0,1,1,100.00%,-7,-7,0,0,-7,-7,0.3,-2.3,1,SchaMa00
478,Sam Shields,LAR,31,DB,16,2,1,1,100.00%,12,12,0,2,12,12,0.1,0.8,0,ShieSa00
479,Bradley Sowell,CHI,29,T,16,1,2,1,50.00%,2,2,1,1,2,1,0.1,0.1,0,SoweBr00
480,Joe Staley,SFO,34,LT,16,16,1,1,100.00%,-5,-5,0,0,-5,-5,0.1,-0.3,0,StalJo20
481,Tyrone Swoopes,SEA,24,TE,1,1,1,1,100.00%,23,23,0,1,23,23,1,23,0,SwooTy00
482,Ryan Tannehill,MIA,30,QB,11,11,1,1,100.00%,3,3,1,1,3,3,0.1,0.3,5,TannRy00
483,Robert Turbin,IND,29,RB,2,0,2,1,50.00%,3,3,0,0,3,1.5,0.5,1.5,1,TurbRo00
484,Alejandro Villanueva*,PIT,30,LT,16,16,1,1,100.00%,2,2,1,1,2,2,0.1,0.1,0,VillAl00
485,Danny Vitale,GNB,25,RB,5,0,2,1,50.00%,2,2,0,1,2,1,0.2,0.4,0,VitaDa00
486,DeAndre Washington,OAK,25,RB,10,0,1,1,100.00%,9,9,0,0,9,9,0.1,0.9,1,WashDe00
487,Justin Watson,TAM,22,WR,12,0,3,1,33.30%,5,5,0,0,5,1.7,0.1,0.4,0,WatsJu01
488,Derek Watt,LAC,26,FB,16,5,1,1,100.00%,2,2,0,0,2,2,0.1,0.1,0,WattDe00
489,Carson Wentz,PHI,26,QB,11,11,1,1,100.00%,4,4,0,1,4,4,0.1,0.4,9,WentCa00
490,Tim White,BAL,24,WR,3,0,1,1,100.00%,14,14,0,1,14,14,0.3,4.7,1,WhitTi00
491,Jonathan Williams,NOR,24,RB,3,0,1,1,100.00%,1,1,0,0,1,1,0.3,0.3,0,WillJo07
492,Kyle Williams*,BUF,35,LDT,16,16,1,1,100.00%,9,9,0,0,9,9,0.1,0.6,0,WillKy20
493,Russell Wilson*,SEA,30,QB,16,16,1,1,100.00%,-11,-11,0,0,-11,-11,0.1,-0.7,10,WilsRu00
494,Brandon Zylstra,MIN,25,WR,16,0,2,1,50.00%,23,23,0,1,23,11.5,0.1,1.4,0,ZylsBr00
495,Josh Allen,BUF,22,QB,12,11,1,0,0.00%,0,,0,0,0,0,0,0,8,AlleJo02
496,Stacy Coley,2TM,24,WR,3,0,1,0,0.00%,0,,0,0,0,0,0,0,1,ColeSt00
497,Pharoh Cooper,2TM,23,WR,7,0,1,0,0.00%,0,,0,0,0,0,0,0,1,CoopPh00
498,Mason Crosby,GNB,34,K,16,0,1,0,0.00%,0,,0,0,0,0,0,0,0,CrosMa20
499,Jerome Cunningham,DET,27,TE,3,0,1,0,0.00%,0,,0,0,0,0,0,0,0,CunnJe00
500,Darrell Daniels,2TM,24,TE,11,3,2,0,0.00%,0,,0,0,0,0,0,0,,DaniDa02
501,Geremy Davis,LAC,26,WR,14,0,1,0,0.00%,0,,0,0,0,0,0,0,,DaviGe00
502,Isaiah Ford,MIA,22,WR,1,0,1,0,0.00%,0,,0,0,0,0,0,0,,FordIs00
503,Stephen Hauschka,BUF,33,K,16,0,1,0,0.00%,0,,0,0,0,0,0,0,0,HausSt00
504,Johnny Holton,OAK,28,WR,1,0,1,0,0.00%,0,,0,0,0,0,0,0,,HoltJo00
505,Sam Hubbard,CIN,23,DE,16,0,1,0,0.00%,0,,0,0,0,0,0,0,0,HubbSa00
506,Darius Jackson,2TM,25,RB,4,0,1,0,0.00%,0,,0,0,0,0,0,0,0,JackDa01
507,Lamar Jackson,BAL,21,QB,16,7,2,0,0.00%,0,,0,0,0,0,0,0,12,JackLa00
508,Taiwan Jones,BUF,30,RB,6,0,2,0,0.00%,0,,0,0,0,0,0,0,0,JoneTa00
509,Chris Lacy,DET,22,WR,1,0,1,0,0.00%,0,,0,0,0,0,0,0,,LacyCh00
510,Jourdan Lewis,DAL,23,DB,15,1,1,0,0.00%,0,,0,0,0,0,0,0,0,LewiJo01
511,Freddie Martino,TAM,27,WR,4,0,1,0,0.00%,0,,0,0,0,0,0,0,,MartFr00
512,Baker Mayfield,CLE,23,QB,14,13,1,0,0.00%,0,,0,0,0,0,0,0,7,MayfBa00
513,Riley McCarron,NWE,25,WR,1,0,1,0,0.00%,0,,0,0,0,0,0,0,1,McCaRi00
514,J.D. McKissic,SEA,25,WR,5,0,1,0,0.00%,0,,0,1,0,0,0,0,0,McKiJ.00
515,Dak Prescott*,DAL,25,QB,16,16,1,0,0.00%,0,,0,0,0,0,0,0,12,PresDa01
516,Jacquies Smith,2TM,28,LB,6,0,1,0,0.00%,0,,0,0,0,0,0,0,,SmitJa01
517,Mike Wallace,PHI,32,WR,2,2,3,0,0.00%,0,,0,0,0,0,0,0,,WallMi00
518,Cole Wick,SFO,25,TE,5,0,1,0,0.00%,0,,0,0,0,0,0,0,,WickCo00
